gene_id,gene_name
33311,TRBV18
33312,AC074257.1
33313,AC012564.1
33314,MSMP
33315,AL161912.1
33316,AL954642.1
33317,LRIT1
33318,HMX2
33319,AC124276.2
33320,AP005233.1
33321,KRT73
33322,AC073573.1
33323,DCD
33324,TRAV23DV6
33325,TRAV25
33326,TRAV36DV7
33327,AL583809.1
33328,AL583722.4
33329,IGHV1-3
33330,AC138915.3
33331,OVCA2
33332,SPEM3
33333,AC243654.3
33334,AC243571.1
33335,AC114684.1
33336,FFAR3
33337,AC067969.2
33338,L34079.3
33339,IRGC
33340,FGF21
33341,SBK3
33342,CST11
33343,AP000569.1
33344,AL020994.1
33345,LIF-AS1
33346,MPC1L
33347,FIRRM
33348,MYH16
33349,ATOSB
33350,KRT33A
33351,LGALS14
33352,BLTP2
33353,METTL13
33354,LDAF1
33355,ACP3
33356,ZNF285CP
33357,STEEP1
33358,CCT8L1P
33359,RTEL1-TNFRSF6B
33360,BMAL2
33361,SARS1
33362,CLXN
33363,ADSS2
33364,ZZZ3
33365,SLC19A4P
33366,GUCA2B
33367,MAGEC2
33368,ATOSA
33369,KATNIP
33370,FERRY3
33371,GUCA1A
33372,FHIP1B
33373,GSC2
33374,NHERF2
33375,BLTP3A
33376,KARS1
33377,POLR1H
33378,PMS2P4
33379,PALS1
33380,IRAG1
33381,VDAC1P1
33382,PMS2P1
33383,DUSP13B
33384,DNAAF6
33385,CROCCP3
33386,IFT25
33387,FER1L4
33388,DNAAF9
33389,AARS1
33390,VNN3P
33391,HSD17B7P2
33392,MACROH2A2
33393,MARCHF2
33394,CRYBB2P1
33395,TPTEP1
33396,SERPINA4
33397,ADISSP
33398,CST9L
33399,CST4
33400,SPINT3
33401,H2BW2
33402,PAGE4
33403,PPP1R2C
33404,TAFAZZIN
33405,GPR50
33406,CFAP263
33407,PRSS33
33408,RRN3P2
33409,GOLGA8UP
33410,ENTREP2
33411,BPNT2
33412,GFUS
33413,CGB2
33414,YJU2B
33415,KIR3DX1
33416,LGALS13
33417,CCNP
33418,ZNRF4
33419,ODAD1
33420,SPMAP2
33421,ELOCP28
33422,POLR1F
33423,PALS2
33424,IFT56
33425,H2AZ2
33426,NHP2P1
33427,EVX1
33428,GARS1
33429,NSUN5P2
33430,PAX4
33431,STAG3L4
33432,LHX3
33433,RIGI
33434,KRT37
33435,TVP23BP2
33436,ZNF29P
33437,HSD17B1P1
33438,PPY
33439,NHERF1
33440,CRACD
33441,APOA5
33442,APOA4
33443,APOC3
33444,CARS1
33445,MYF5
33446,SPRING1
33447,BLTP3B
33448,DDX12B
33449,CILK1
33450,HDGFL1
33451,OR12D3
33452,PRP4K
33453,HAND1
33454,ARB2A
33455,TARS1
33456,RARS1
33457,MACROH2A1
33458,CEP15
33459,CFAP92
33460,ABHD14A-ACY1
33461,NEU2
33462,DARS1
33463,LINC02566
33464,TPSG1
33465,ELAPOR1
33466,PRAMEF1
33467,PRAMEF12
33468,ADPRS
33469,AIRIM
33470,FMO6P
33471,MTARC2
33472,POLR1G
33473,DNAI7
33474,IRAG2
33475,BTF3P11
33476,OTUD4P1
33477,DYNC2I2
33478,LCN1P1
33479,NKX2-3
33480,HOXB1
33481,IFNA6
33482,IFNA8
33483,TASL
33484,SEPTIN7P9
33485,PRAMEF2
33486,NACA3P
33487,PAEP
33488,OBP2A
33489,MYOG
33490,PRM2
33491,HYCC1
33492,ARL4AP1
33493,NME2P1
33494,ACTRT1
33495,GUCY1B2
33496,SERPINA7
33497,H2BW1
33498,ESX1
33499,ZNF137P
33500,PMS2P5
33501,MC3R
33502,HMGB1P1
33503,SEMG2
33504,GTSF1L
33505,PPP4R1L
33506,SEMG1
33507,CIMIP1
33508,NDUFB4P12
33509,BTN2A3P
33510,H1-3
33511,H1-1
33512,H2BC11
33513,FBXL9P
33514,PHAF1
33515,HROB
33516,RPL32P21
33517,MIR9-1HG
33518,SRMS
33519,LINC00029
33520,NPBWR2
33521,HTR5BP
33522,DEFB126
33523,CST8
33524,NKX2-4
33525,CSTL1
33526,GFRA4
33527,LINC02871
33528,BPIFB9P
33529,SLURP1
33530,DYNC2I1
33531,IL22
33532,OR7C2
33533,GNG13
33534,TUBBP1
33535,PMS2P3
33536,YWHAH-AS1
33537,POM121L9P
33538,TBC1D27P
33539,TAS2R16
33540,EIF2S2P4
33541,HOXD13
33542,MYOD1
33543,DNAAF11
33544,PGAP6
33545,NALF2
33546,OR11H1
33547,CYP2G1P
33548,MTRFR
33549,TXLNGY
33550,NAPSB
33551,G6PC1
33552,BARX1
33553,KRT33B
33554,CLUHP3
33555,FSHB
33556,KRT17P1
33557,NR0B2
33558,UBE2L2
33559,BRME1
33560,H3-3B
33561,SSTR4
33562,APCS
33563,HMGB1P5
33564,GNG5B
33565,VCF1
33566,CEP20
33567,GGT2P
33568,ZDHHC8BP
33569,ZNF767P
33570,RLIG1
33571,LARS1
33572,BMAL1
33573,KGD4
33574,PLEKHA8P1
33575,RAX
33576,NARS1
33577,FOLH1B
33578,YARS1
33579,ENTREP1
33580,UGT2B28
33581,GARIN1B
33582,KRT85
33583,KRT87P
33584,TAAR5
33585,ZNF670-ZNF695
33586,RPL13AP25
33587,PKD1L1-AS1
33588,RNASE2CP
33589,NKX2-1
33590,GH2
33591,CSH1
33592,MARCHF7
33593,EPRS1
33594,ZNG1B
33595,IL36A
33596,IL1F10
33597,OR1J1
33598,OR13C9
33599,OR1L4
33600,CLPS
33601,CFAP68
33602,RPL7P9
33603,BLTP1
33604,RPL14P1
33605,MARCHF9
33606,PDX1
33607,MYG1
33608,KRT71
33609,WARS1
33610,SKIC8
33611,RUSF1
33612,CDRT15P1
33613,KIF2B
33614,MTNAP1
33615,CHCT1
33616,ARK2C
33617,OR1E3
33618,GPR32
33619,GARIN5A
33620,METTL25B
33621,LSP1P4
33622,REG3G
33623,SNRPA1P1
33624,TRIM43CP
33625,MARCHF4
33626,AFG2A
33627,MARCHF1
33628,MARCHF6
33629,CDKN2AIPNLP2
33630,PCDHB18P
33631,H2BC1
33632,GPR6
33633,TAAR6
33634,TAAR8
33635,TAAR1
33636,WASH2P
33637,INTS15
33638,RPL32P18
33639,FKBP6P2
33640,TRAPPC14
33641,AKAP4
33642,CPXCR1
33643,GPR119
33644,MAGEA4
33645,IFNA16
33646,ZNG1E
33647,ACTL7B
33648,OR5C1
33649,OR5F1
33650,CSTPP1
33651,GGTLC1
33652,SCP2D1-AS1
33653,FRG1BP
33654,MTCL2
33655,FRMPD2B
33656,PPIAP26
33657,POU2AF2
33658,KCNA6
33659,NOPCHAP1
33660,ABTB3
33661,FHIP2A
33662,AKR1C6P
33663,SMPD4BP
33664,ARK2N
33665,DYNLT5
33666,DNAI4
33667,CYRIB
33668,LYSET
33669,GOLGA8F
33670,TGIF2LX
33671,CIBAR2
33672,SPMIP4
33673,CLCA3P
33674,CYP4Z2P
33675,TDH
33676,CFAP210
33677,CEP170P1
33678,CCDC144BP
33679,CCDC144CP
33680,UNC93B2
33681,OR4K1
33682,MAGEC1
33683,HYCC2
33684,MAGEA8
33685,MIDEAS
33686,CFAP418
33687,CLDN17
33688,CLDN8
33689,ATP5MJ
33690,PABIR3
33691,PABIR2
33692,PRG3
33693,NTAQ1
33694,CIBAR1P1
33695,CFAP107
33696,ARSL
33697,PALM2AKAP2
33698,SSX8P
33699,CFAP251
33700,H2BC5
33701,H4C8
33702,SNX29P1
33703,FAM86C1P
33704,HMHB1
33705,OR10J6P
33706,FHIP2B
33707,PRAC1
33708,HOXB13
33709,ATP5POP1
33710,TUBBP5
33711,LCE2B
33712,SPRR2G
33713,SPMIP8
33714,ANKRD18CP
33715,TCAF2P1
33716,ZNF890P
33717,MIX23
33718,FAM86C2P
33719,TFF1
33720,GATD3
33721,SLX9
33722,PIERCE1
33723,LCN1
33724,GBA1LP
33725,ENTREP3
33726,CYP11B1
33727,TEKTL1
33728,POM121L15P
33729,PRODHLP
33730,USP41P
33731,KASH5
33732,SIGLEC16
33733,OR7G1
33734,TAMALIN
33735,KRT84
33736,ADCY10P1
33737,PRR35
33738,SSTR5
33739,NTN3
33740,SAXO4
33741,FGF19
33742,CIMAP2
33743,NHSL3
33744,EEIG2
33745,DNAI3
33746,LSP1P3
33747,DNAJA1P5
33748,GARIN4
33749,MT2P1
33750,IKBKE-AS1
33751,SANBR
33752,PRORSD1P
33753,ALMS1P1
33754,H3-3A
33755,BIRC8
33756,PDHA2
33757,LCE3D
33758,IVL
33759,SPRR3
33760,SPRR2D
33761,CRYGC
33762,CFAP141
33763,ALPP
33764,ALPG
33765,ALPI
33766,FAM86KP
33767,CFAP20DC
33768,RTP3
33769,H2AZ1
33770,SMIM43
33771,SPMIP2
33772,FHIP1A
33773,FAM170A
33774,ADGRF2P
33775,CSF2
33776,SPMIP7
33777,H2AC1
33778,MATCAP2
33779,CFAP144P1
33780,NEUROD6
33781,FBXL21P
33782,ELAPOR2
33783,INTS4P1
33784,SEPTIN7P5
33785,DEFA4
33786,FAM86FP
33787,UNCX
33788,SPMIP6
33789,PRKACG
33790,QNG1
33791,PGAP4
33792,NCF1C
33793,OR1Q1
33794,OR1K1
33795,MARCHF8
33796,RPL10L
33797,ZNF22-AS1
33798,CDX2
33799,OR4K2
33800,SPMIP5
33801,SHLD2P1
33802,TRIM51HP
33803,SPATA19
33804,DNAAF8
33805,CCDC182
33806,IFTAP
33807,OR10A5
33808,OR2D2
33809,GARRE1
33810,OR5P1P
33811,DENND2B
33812,PKD1L2
33813,FAM86GP
33814,HSBP1P2
33815,GOLM2
33816,STRCP1
33817,SAA3P
33818,OR4D6
33819,MARS1
33820,PHB1
33821,BPIFB6
33822,EEIG1
33823,UGT1A6
33824,POM121L3P
33825,NOS2P2
33826,LALBA
33827,C19orf48P
33828,KRT1
33829,CABP2
33830,C3P1
33831,OR8J3
33832,OR5I1
33833,TOX-DT
33834,KRT10-AS1
33835,ZNF355P
33836,OR1F1
33837,OR2W6P
33838,OR2B2
33839,H3-4
33840,FOXI1
33841,UQCC5
33842,H1-4
33843,CMAHP
33844,SCGB1D1
33845,WFDC12
33846,OR13J1
33847,TPTE2P5
33848,SOX14
33849,TRIM49
33850,PMCHL1
33851,JMJD7-PLA2G4B
33852,OR7E102P
33853,ACTBL2
33854,BRD7P3
33855,ODAD2
33856,RPL36P14
33857,GUSBP12
33858,SPRR1B
33859,SPRR1A
33860,OR4K15
33861,CRCT1
33862,VPREB1
33863,BCRP2
33864,MT1B
33865,GP9
33866,ACTRT2
33867,GSX1
33868,GPR25
33869,FAM88B
33870,HOXD12
33871,OR2A20P
33872,TMT1B
33873,HARS1
33874,KRT6C
33875,KRT4
33876,KRT74
33877,OR9K2
33878,GARIN3
33879,DPY19L2P2
33880,OR5E1P
33881,TPD52L3
33882,CELP
33883,MRFAP1L2
33884,LILRP2
33885,OR7G3
33886,TEX13B
33887,PGK2
33888,OR8B12
33889,OR4D5
33890,OR13H1
33891,FAM86JP
33892,SIGLEC17P
33893,BBLN
33894,KRT38
33895,XAGE3
33896,KRT9
33897,SPACA5B
33898,OR1L3
33899,SSX6P
33900,OR1N2
33901,OR1N1
33902,FGA
33903,NMRAL2P
33904,DEFB4A
33905,AFG2B
33906,IFNB1
33907,OR10H2
33908,OR52P2P
33909,ANKRD20A4P
33910,REG3A
33911,QARS1
33912,SPMIP9
33913,OR7A2P
33914,OR1A2
33915,OR8I2
33916,LCE1D
33917,HMGN1P35
33918,OR4C11
33919,OR8U1
33920,OR4X2
33921,ATOH1
33922,SERHL
33923,NHERF4
33924,OR5AR1
33925,PRSS30P
33926,OR5AP2
33927,MAB21L4
33928,OR5T3
33929,GARIN2
33930,OR10W1
33931,PSME3IP1
33932,ZNG1A
33933,ZBTB8OSP2
33934,ACTE1P
33935,COX6B1P3
33936,UNC93B3
33937,VDAC2P5
33938,CFAP184
33939,DELEC1
33940,RXFP4
33941,AHSA2P
33942,TUBB8B
33943,C11orf86
33944,FAM86B3P
33945,GPR148
33946,CST9
33947,INSM1
33948,IHO1
33949,CIMIP2C
33950,OR1L1
33951,TOP6BL
33952,FAUP4
33953,SPMIP3
33954,PPIAP7
33955,MARCHF10
33956,ATP5MK
33957,MARCHF3
33958,CIMAP3
33959,COMMD5P1
33960,CBY2
33961,FAM3C2P
33962,SPATA31G1
33963,UQCC4
33964,KICS2
33965,EVX2
33966,DIRC1
33967,OR2Y1
33968,STAG3L3
33969,KCNJ5-AS1
33970,PMS2P6
33971,CRMA
33972,PPIAP24
33973,RPL10P2
33974,VN1R6P
33975,FAM47DP
33976,PPIAP72
33977,SLC66A1LP
33978,METTL15P1
33979,OR9G1
33980,VN2R1P
33981,OR5M3
33982,OR5J2
33983,PAIP1P2
33984,WFDC5
33985,ANKRD30BP1
33986,NF1P5
33987,OR10P1
33988,OR52W1
33989,ACRP1
33990,GPR152
33991,ERCC6L2-AS1
33992,OR4B1
33993,PRM1
33994,GOLGA8DP
33995,LINC02873
33996,BAK1P1
33997,RWDD4P2
33998,LINC02915
33999,EIF3KP1
34000,OR52B3P
34001,ARB2BP
34002,RPL7AP66
34003,LINC02880
34004,FAM220BP
34005,ASCL3
34006,RPL23P2
34007,MC5R
34008,OR4D11
34009,OR11H6
34010,OR10H4
34011,CDV3P1
34012,OR4L1
34013,OR4K5
34014,IDSP1
34015,OR4K3
34016,OR4M1
34017,OR4H12P
34018,FOXN3P1
34019,RPL37AP8
34020,OR10AC1
34021,OR4C3
34022,OR4S1
34023,OR4X1
34024,DMBT1L1
34025,ZNF606-AS1
34026,LINC02914
34027,NANOGP1
34028,SCAND2P
34029,OR10AB1P
34030,OR51V1
34031,MAGEB6
34032,OR52Z1P
34033,OR51A1P
34034,PAK6-AS1
34035,ZNF285BP
34036,MAGEB18
34037,OR52E2
34038,METTL1P1
34039,FKBP9P1
34040,KRT18P28
34041,GJA1P1
34042,OR51A7
34043,OR51T1
34044,OR51H1
34045,OR51S1
34046,OR7A15P
34047,OR51F2
34048,TOB2P1
34049,OR51N1P
34050,RPL7L1P11
34051,IRAG1-AS1
34052,CETN1
34053,OR2T35
34054,NAP1L4P1
34055,OR14C36
34056,OR2M7
34057,PCNPP5
34058,SPACA4
34059,OR2M1P
34060,DEFB4B
34061,ENSAP3
34062,LY6S-AS1
34063,RPL13AP3
34064,OR7E8P
34065,NINJ2-AS1
34066,OLIG3
34067,OR2G3
34068,ZBED2
34069,GIMAP3P
34070,GBA1
34071,TEX44
34072,FXNP2
34073,ANXA2R-OT1
34074,RPS2P2
34075,RAB4A-AS1
34076,YWHAQP4
34077,CACYBPP2
34078,SPATA31C2
34079,CENPBD1P
34080,CIMAP1A
34081,CIMAP1B
34082,PRSS42P
34083,ULK4P3
34084,TWF1P1
34085,FAM27E5
34086,GK4P
34087,FAR2P2
34088,LINC02907
34089,PRM3
34090,TNP2
34091,SPAG11A
34092,OR2D3
34093,CALML5
34094,HTR1A
34095,CCDC185
34096,CTDP1-DT
34097,RPS3AP5
34098,H3P16
34099,RPL10P16
34100,NECAP1P1
34101,DEFB125
34102,GAPDHP29
34103,ACTG1P1
34104,MRPL42P1
34105,PPIAP33
34106,ARMC10P1
34107,LINC03122
34108,GLULP4
34109,H1-8
34110,RNF186
34111,OR13D1
34112,TAAR3P
34113,CYP11B2
34114,RPS2P28
34115,OR7E97P
34116,HNRNPCL1
34117,MEIS3P1
34118,RTL3
34119,HMGN2P46
34120,OR4K11P
34121,OR6W1P
34122,IL6-AS1
34123,OR13C6P
34124,SLC24A3-AS1
34125,EEF1A1P27
34126,NBPF17P
34127,DGKZP1
34128,ARL14
34129,SPEN-AS1
34130,SYCN
34131,ATP8B5P
34132,OR7E22P
34133,PHC1P1
34134,CFAP276
34135,OR10A7
34136,PPP1R14BP3
34137,NAIPP2
34138,SPDYE7P
34139,RPA3P1
34140,PTGR3
34141,OR1R1P
34142,GARIN5B
34143,LINC02870
34144,OR3A4P
34145,ACER2P1
34146,REDIC1
34147,XIAPP3
34148,RPS12P23
34149,FAR2P1
34150,HMGB1P14
34151,MYL11
34152,RPL23P6
34153,GARIN6
34154,TPT1P10
34155,HERC2P3
34156,NACAP2
34157,TMEM277P
34158,CNEP1R1P1
34159,WFDC10A
34160,EMC3-AS1
34161,ATP5F1EP2
34162,OR10AA1P
34163,OR6K6
34164,OR6K4P
34165,TPRXL
34166,OR10Q1
34167,DIP2C-AS1
34168,BHLHA15
34169,LINC02908
34170,H2AC6
34171,SRP9P1
34172,H2BC4
34173,ZBTB12BP
34174,OR2A4
34175,VN1R3
34176,EXOC5P1
34177,OR5AZ1P
34178,OR51A9P
34179,SMG1P3
34180,PIPSL
34181,OR7E129P
34182,AGTR2
34183,PDIA3P1
34184,DEFB112
34185,OR52B1P
34186,OR56B3P
34187,OR7E18P
34188,ST20
34189,OR56B2P
34190,LINC02878
34191,ENTR1P2
34192,OR52P1
34193,HLA-V
34194,H2BC27P
34195,OR8G2P
34196,H2AC25
34197,MTHFD2P7
34198,OR5AK2
34199,OR5AK3P
34200,OR5G1P
34201,OR9G3P
34202,OFCC1
34203,CTAGE10P
34204,HSP90AA6P
34205,OR5M8
34206,UTS2R
34207,OR6T1
34208,RPL24P4
34209,LINC03040
34210,OR5T2
34211,OR2Z1
34212,MACIR
34213,OR8H3
34214,OR8H2
34215,OR5J1P
34216,CIMAP1D
34217,ACTL9
34218,OR6S1
34219,KCTD9P2
34220,OR5D17P
34221,FTMT
34222,OR4C6
34223,OR4C15
34224,OR4A21P
34225,OR4A13P
34226,OR4A15
34227,OR4A16
34228,NEUROG1
34229,GOLGA8CP
34230,LINC00301
34231,AQP7P2
34232,PPIAP73
34233,TRPC2
34234,PTCHD3
34235,MRGPRG
34236,MBD3L3
34237,PRAMEF8
34238,OR5P3
34239,PDSS1P1
34240,CRIP1P4
34241,CD300LD-AS1
34242,OR5F2P
34243,RPL27AP5
34244,DNM1P46
34245,OR2B8P
34246,WASH6P
34247,NCF1B
34248,VCF2
34249,OR7E115P
34250,OR4C2P
34251,CSGALNACT2P1
34252,RXFP3
34253,CCNYL2
34254,RNF32-DT
34255,OR4Q3
34256,FXYD6P3
34257,SEPHS1P1
34258,SLC35D3
34259,OR2T29
34260,TMEM198B
34261,FUNDC2P2
34262,KRTAP13-2
34263,HAPSTR1
34264,RRP7BP
34265,RPS27AP20
34266,CIMAP1C
34267,NPM1P14
34268,TPM3P8
34269,OR1G1
34270,FAM133CP
34271,NKX2-5
34272,OR2A3P
34273,POM121L1P
34274,HSP90AB3P
34275,RPL29P16
34276,PRSS40A
34277,RPSAP19
34278,OR5P2
34279,OR2T34
34280,OR52L1
34281,BRD10
34282,TEKTIP1
34283,ZBTB8OSP1
34284,OR7E38P
34285,PKD1P3
34286,PI4KAP2
34287,CRIPTOP2
34288,IZUMO1R
34289,BPIFA4P
34290,H3C13
34291,SMG1P5
34292,GOLGA8G
34293,PRR32
34294,HOATZ
34295,MARCHF11
34296,GAPDHP30
34297,GUSBP1
34298,CMKLR2
34299,IFNL2
34300,CFAP91
34301,CNGA2
34302,NPIPA6
34303,OR4G2P
34304,DUSP5P1
34305,HTR7P1
34306,MAGEA13P
34307,DSCR4
34308,KRTAP20-2
34309,OR7E87P
34310,ATP5PFP4
34311,BRD7P2
34312,TREML3P
34313,RPL11P4
34314,RPL7AP28
34315,SPRR4
34316,LRRC51
34317,OR10J5
34318,C22orf46P
34319,NDUFV1-DT
34320,H2AC20
34321,H2AC21
34322,CLECL1P
34323,DRD5P1
34324,RPL23AP82
34325,OR51J1
34326,S100A7A
34327,KRTAP19-1
34328,H1-5
34329,IRS3P
34330,RPL23AP38
34331,C1QTNF8
34332,PTGER4P2
34333,SPEM2
34334,STING1
34335,RPL7P26
34336,SPDYE12
34337,ZNF840P
34338,ZNF72BP
34339,OR7E14P
34340,H2BC21
34341,KRTAP6-1
34342,OR5AQ1P
34343,MGAT4EP
34344,DYNLT2
34345,OR4C10P
34346,UNC93B5
34347,PRR23B
34348,CYCSP45
34349,H1-10
34350,AQP12A
34351,SLC2A3P2
34352,UFD1-AS1
34353,OR7E31P
34354,RPL9P14
34355,ADSS1
34356,H2BC13
34357,AQP12B
34358,GOLGA8EP
34359,WASIR1
34360,GAPDHP24
34361,CIMIP4
34362,CD24P4
34363,SPPL2C
34364,SSX14P
34365,TMEM105
34366,TARS3
34367,TMT1A
34368,FAM47A
34369,KRT6B
34370,SDHAP1
34371,SEPTIN7P13
34372,WASH3P
34373,ACTBP7
34374,RPL14P6
34375,FTH1P14
34376,EP400P1
34377,TEX56P
34378,OR5M5P
34379,SMG1P4
34380,CLDN24
34381,SPATA31A6
34382,RPL12P4
34383,OR11N1P
34384,KRTAP5-5
34385,SPACDR
34386,LCE3A
34387,LCE3E
34388,DEFB128
34389,SDHAP3
34390,RPS4XP21
34391,ZNF225-AS1
34392,CDIN1
34393,KRT18P14
34394,OR5D14
34395,OR5D18
34396,OR9M1P
34397,PRR30
34398,LILRP1
34399,CIDECP1
34400,PRSS59P
34401,CENATAC
34402,MTARC1
34403,FAM86MP
34404,OR10D4P
34405,MST1P2
34406,OR10T2
34407,CA5BP1
34408,ATP6V1FP1
34409,SERTAD4BP
34410,AQP7P1
34411,ANKRD20A5P
34412,OR9I2P
34413,OR9Q2
34414,CROCCP5
34415,DEFB105A
34416,EEF1GP1
34417,DTX2P1
34418,MST1L
34419,TPI1P3
34420,SPATA31D3
34421,CDRT15P3
34422,LCE1A
34423,KRTAP17-1
34424,OR13F1
34425,OR5D3P
34426,KRTAP6-2
34427,CHCHD2P9
34428,OR13C8
34429,KRTAP19-2
34430,KRTAP15-1
34431,KRTAP13-4
34432,CFAP144
34433,LINC00207
34434,LINC02875
34435,DEFB106B
34436,FUNDC2P3
34437,H1-7
34438,BAGE2
34439,KRTAP12-1
34440,LCE2C
34441,LCE2D
34442,KRTAP9-8
34443,H1-6
34444,HSD3BP1
34445,SERPINA13P
34446,RPL7P48
34447,PLEKHG7
34448,H2AP
34449,PRR13P5
34450,TPM3P7
34451,OR5W2
34452,LIAT1
34453,TMSB4XP8
34454,KRT18P59
34455,OR2T27
34456,HSPE1P11
34457,OR2B7P
34458,KRTAP10-8
34459,SPATA31F3
34460,GOLGA6EP
34461,HELT
34462,H1-2
34463,OR7E25P
34464,P2RX2
34465,PABIR1
34466,RNFT1P3
34467,CXXC1P1
34468,OR5H7P
34469,HS6ST1P1
34470,PMS2CL
34471,ZFTRAF1
34472,ZCCHC13
34473,FAM230D
34474,ANKRD19P
34475,KCTD9P3
34476,HNRNPA1P61
34477,PDCD6P1
34478,SNHG28
34479,MEIS3P2
34480,CTSL3P
34481,ZFTA
34482,SCGB1C1
34483,ALOX15P2
34484,KRTAP10-6
34485,CIMIP2A
34486,POTEE
34487,SLC9A3-OT1
34488,IGFL1
34489,OR7D1P
34490,CIBAR1
34491,GPR15LG
34492,H3-5
34493,IFNA2
34494,GPAT2P2
34495,GOLGA6L3P
34496,DYNLT4
34497,IGHV1OR15-9
34498,MAGEB5
34499,NANOS2
34500,DEFB108F
34501,OR4P1P
34502,SRP72P2
34503,WASF4P
34504,ACTBP11
34505,H2AX
34506,ACTMAP
34507,MIR3667HG
34508,KRTAP1-1
34509,NPIPP1
34510,H1-9P
34511,OR7E90P
34512,TEKT4P2
34513,OR56A5
34514,KRTAP24-1
34515,ZBED10P
34516,OR13D3P
34517,DUSP29
34518,TBC1D3P2
34519,TMSB4XP2
34520,PLA2G2E
34521,ZNF322P1
34522,DPPA3P2
34523,RPSAP47
34524,RPL10AP2
34525,POTEA
34526,USP32P1
34527,DHFRP1
34528,PROS2P
34529,SHLD2P3
34530,DUSP21
34531,H1-0
34532,GAGE2A
34533,RIMKLBP1
34534,FAM47B
34535,UBE2Q2P1
34536,RPL32P36
34537,ABCA15P
34538,TNRC18P3
34539,KRTAP10-12
34540,DPY19L2P1
34541,TRIM64B
34542,FOXR2
34543,SPANXN4
34544,SLC25A51P4
34545,RPS2P46
34546,FAM90A27P
34547,SPATA31D4
34548,ALG1L1P
34549,OR7E12P
34550,USP32P3
34551,MIR494
34552,SMIM7P1
34553,OR5K4
34554,OR6M1
34555,IFITM3P3
34556,ADAM5
34557,CFAP119
34558,MATCAP1
34559,OR11H13P
34560,KRTAP4-3
34561,LINC03042
34562,OR6K2
34563,RPS2P4
34564,RNF216P1
34565,EEF1A1P5
34566,KRTAP5-3
34567,OR2T2
34568,OR10S1
34569,OR10J3
34570,BECN2
34571,GARS1-DT
34572,HLA-DRB9
34573,IARS1
34574,MFSD14CP
34575,PRSS29P
34576,OR4Q2
34577,OR10D1P
34578,SPANXD
34579,OR9K1P
34580,OR2T3
34581,BLOC1S6P1
34582,PFN3
34583,OR5AC2
34584,ANKRD20A19P
34585,IFT70B
34586,PDXDC2P-NPIPB14P
34587,LCE1B
34588,H2AC13
34589,CLPSL2
34590,LINC02991
34591,POU3F4
34592,H2AC11
34593,NPIPB10P
34594,SPRR2B
34595,CRACDL
34596,ZNG1C
34597,H2BC26
34598,SPMIP10
34599,ZNF252P
34600,RPS26P11
34601,OR2T4
34602,NXF4
34603,EOLA2
34604,OR51A6P
34605,H4C3
34606,OR2T32P
34607,KRT35
34608,ZNF300P1
34609,HRG-AS1
34610,IFNL3
34611,H3C12
34612,OR4C4P
34613,OR2B4P
34614,MAGEA6
34615,ATP6AP1-DT
34616,SSX11P
34617,OR1J2
34618,H4C11
34619,EIF4BP6
34620,GUCA2A
34621,KRBOX5
34622,TMEM132E-DT
34623,ZNF833P
34624,LYPD2
34625,BNIP3P1
34626,S100A7L2
34627,GGT3P
34628,OR7E85BP
34629,ADAM3A
34630,CARINH
34631,PRAMENP
34632,IFT70A
34633,SSPOP
34634,ANKRD13C-DT
34635,GPX1P1
34636,KLKP1
34637,OR11L1
34638,VN1R5
34639,EOLA1
34640,ZNF217-AS1
34641,KRTAP26-1
34642,CBX3P7
34643,OR6C74
34644,PTMAP2
34645,SCGB1D4
34646,OR5B17
34647,OR52M1
34648,H4C16
34649,SLC22A20P
34650,OR5M12P
34651,CYRIA
34652,OR7E13P
34653,OR1S2
34654,H2BC12
34655,NBEAP2
34656,OR5H2
34657,OR51A8P
34658,ODAD3
34659,FCGR1BP
34660,SAGE2P
34661,MARCHF5
34662,KRTAP4-6
34663,PTMAP9
34664,ZNF849P
34665,ZNF876P
34666,FAM47C
34667,OR51H2P
34668,GUSBP13
34669,CYP2A7P2
34670,OR5BB1P
34671,KRTAP4-5
34672,OR5B21
34673,NUP210P1
34674,BMS1P9
34675,OR7A11P
34676,KRTAP13-1
34677,BZW1P2
34678,TATDN2P1
34679,ZNF658B
34680,KRTAP4-1
34681,OR14L1
34682,RTP2
34683,PABPC1P2
34684,APRG1
34685,PPIAP22
34686,ABHD17AP1
34687,OR10G6
34688,SKIC3
34689,MAGEA1
34690,OR10R3P
34691,SAXO5
34692,MTCO3P12
34693,OR7E103P
34694,STYXL2
34695,KPLCE
34696,HSD3BP5
34697,MTND4LP30
34698,GPRASP3
34699,CSAG1
34700,KIFBP
34701,MIR380
34702,MIR345
34703,MIR370
34704,MIR412
34705,MIR377
34706,MIR339
34707,MIR324
34708,MIR26A1
34709,MIR379
34710,MIR326
34711,MIR411
34712,MIR26B
34713,MIR383
34714,MIR101-1
34715,MIRLET7G
34716,MIR337
34717,MIR96
34718,MIR331
34719,RN7SKP72
34720,RN7SKP184
34721,RNA5SP46
34722,RNU4-82P
34723,RNA5SP183
34724,RNU4-39P
34725,RNU6-766P
34726,RNU1-150P
34727,RNU5F-1
34728,RNU6-600P
34729,RNA5SP93
34730,RNA5SP308
34731,RNA5SP301
34732,RNA5SP370
34733,SNORD9
34734,RNA5SP388
34735,RNA5SP389
34736,SNORD115-25
34737,RNU1-94P
34738,RNA5SP110
34739,RNA5SP477
34740,RNU6-212P
34741,RNA5SP226
